subject_id,subject_label,subject_category,predicate_id,object_id,object_label,object_category,confidence,author_id,reviewer_id,mapping_date,mapping_justification
http://id.nlm.nih.gov/mesh/M0000009,Abdominal Muscles,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002378,muscle of abdomen,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000010,Abducens Nerve,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001646,abducens nerve,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000081,Accessory Nerve,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002019,accessory XI nerve,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000110,Acetabulum,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001269,acetabular part of hip bone,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000199,Achilles Tendon,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0003701,calcaneal tendon,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000241,Vestibulocochlear Nerve,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001648,vestibulocochlear nerve,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000262,Acromioclavicular Joint,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0003692,acromioclavicular joint,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000263,Acromion,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002497,acromion,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000365,Adenoids,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001732,pharyngeal tonsil,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000425,Adipose Tissue,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001013,adipose tissue,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000455,Adnexa Uteri,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0036292,adnexa of uterus,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000476,Adrenal Cortex,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001235,adrenal cortex,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000486,Adrenal Glands,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002369,adrenal gland,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000489,Adrenal Medulla,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001236,adrenal medulla,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0004103,alveolar ridge,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001044,Amygdala,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001876,amygdala,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001253,Ankle Joint,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001488,ankle joint,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001297,Anterior Chamber,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001766,anterior chamber of eyeball,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001299,Anterior Eye Segment,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001801,anterior segment of eyeball,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_2000048,anterior horn motor neuron,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_0000946,antibody secreting cell,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_0000145,professional antigen presenting cell,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000159,anal canal,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001539,Aorta,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001515,thoracic aorta,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0034971,aortic body,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0008974,apocrine gland,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001611,Appendix,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001154,vermiform appendix,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001796,aqueous humor of eyeball,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002362,arachnoid mater,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001932,arcuate nucleus of hypothalamus,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0007829,pectoral girdle bone,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0003460,arm bone,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001731,Arteries,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001637,artery,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001980,arteriole,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001740,arytenoid cartilage,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_0000127,astrocyte,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0003694,atlanto-axial joint,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000220,atlanto-occipital joint,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001913,Cervical Atlas,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001092,vertebral bone 1,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001928,Atrioventricular Node,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002352,atrioventricular node,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0001963,Auditory Cortex,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001393,auditory cortex,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002008,"Autonomic Fibers, Postganglionic",http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0011924,postganglionic autonomic fiber,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002009,"Autonomic Fibers, Preganglionic",http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0011925,preganglionic autonomic fiber,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002013,Autonomic Nervous System,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002410,autonomic nervous system,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002049,Axillary Artery,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001394,axillary artery,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002050,Axillary Vein,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000985,axillary vein,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002051,"Axis, Cervical Vertebra",http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001093,vertebral bone 2,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002096,Azygos Vein,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001594,azygos vein,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002097,B-Lymphocytes,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_0000236,B cell,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002187,Bartholin's Glands,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000460,major vestibular gland,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002196,Basal Ganglia,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002196,Basal Ganglia,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0010011,collection of basal ganglia,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002197,Claustrum,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002023,claustrum of brain,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002218,Basilar Artery,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001633,basilar artery,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002222,Basophils,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_0000767,basophil,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002477,Bile Canaliculi,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001283,bile canaliculus,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002482,Bile Ducts,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002394,bile duct,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002483,"Bile Ducts, Intrahepatic",http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0003704,intrahepatic bile duct,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002490,Biliary Tract,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002294,biliary system,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002628,Urinary Bladder,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001255,urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002669,Blood,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000178,blood,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002677,Blood Cells,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_0000081,blood cell,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002704,Blood Platelets,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/CL_0000233,platelet,http://purl.obolibrary.org/obo/CL_0000000,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002726,Blood Vessels,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002730,Blood-Brain Barrier,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000120,blood brain barrier,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002730,Blood-Brain Barrier,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0000201,endothelial blood brain barrier,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002731,Blood-Retinal Barrier,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0001788,outer limiting layer of retina,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002732,Blood-Testis Barrier,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0036185,Sertoli cell barrier,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
http://id.nlm.nih.gov/mesh/M0002767,Bone and Bones,http://id.nlm.nih.gov/mesh/vocab#Concept,skos:exactMatch,http://purl.obolibrary.org/obo/UBERON_0002481,bone tissue,http://purl.obolibrary.org/obo/UBERON_0001062,1,orcid:0000-0002-7500-8096|orcid:0000-0001-8314-2140,orcid:0000-0002-7500-8096,2025-06-05,semapv:MappingReview
